case_index,scenario,kind,truth,top1,top3,correct,rank
1453,late_single_cause,function_name,recover_payment_state_2191,recover_payment_state_2191,recover_payment_state_2191|recover_payment_state_5237,1,1
1454,two_hop_join,test_name,test_payment_recovery_7155,test_payment_recovery_7155,test_payment_recovery_7155,1,1
1455,mixed_evidence,file_path,services/payment/recovery_8143.py,services/payment/recovery_8143.py,services/payment/recovery_8143.py|services/payment/recovery_6146.py,1,1
1456,mixed_evidence,class_name,PaymentRecoveryNode3029,PaymentRecoveryNode3029,PaymentRecoveryNode3029|PaymentRecoveryNode8860,1,1
1457,two_hop_join,test_name,test_payment_recovery_4887,test_payment_recovery_4887,test_payment_recovery_4887,1,1
1458,stale_then_confirmed,class_name,PaymentRecoveryNode5829,PaymentRecoveryNode5829,PaymentRecoveryNode5829|PaymentRecoveryNode5628,1,1
1459,competing_bridges,request_id,req-6340,req-6340,req-6340|req-1058,1,1
1460,isolated_observations,file_path,,,,1,
1461,stale_then_confirmed,file_path,services/payment/recovery_3535.py,services/payment/recovery_3535.py,services/payment/recovery_3535.py|services/payment/recovery_7953.py,1,1
1462,diagnostic_fork,class_name,PaymentRecoveryNode7716,PaymentRecoveryNode7716,PaymentRecoveryNode7716,1,1
1463,competing_bridges,class_name,PaymentRecoveryNode4709,PaymentRecoveryNode4709,PaymentRecoveryNode4709|PaymentRecoveryNode5259,1,1
1464,bridge_with_noise,class_name,PaymentRecoveryNode9160,PaymentRecoveryNode9160,PaymentRecoveryNode9160|PaymentRecoveryNode3102,1,1
1465,competing_bridges,test_name,test_payment_recovery_3987,test_payment_recovery_3987,test_payment_recovery_3987|test_payment_recovery_0161,1,1
1466,late_single_cause,request_id,req-6525,req-6525,req-6525|req-5897,1,1
1467,late_single_cause,request_id,req-2523,req-2523,req-2523|req-2021,1,1
1468,diagnostic_fork,class_name,PaymentRecoveryNode5995,PaymentRecoveryNode5995,PaymentRecoveryNode5995,1,1
1469,ambiguous_competitors,request_id,,req-1616,req-1616|req-9100,0,
1470,competing_bridges,exception,PaymentRecovery9013Error,PaymentRecovery9013Error,PaymentRecovery9013Error|PaymentRecovery3319Error,1,1
1471,two_hop_join,request_id,req-0705,req-0705,req-0705,1,1
1472,diagnostic_fork,exception,PaymentRecovery6977Error,PaymentRecovery6977Error,PaymentRecovery6977Error,1,1
1473,ambiguous_competitors,test_name,,test_payment_recovery_1775,test_payment_recovery_1775|test_payment_recovery_0258,0,
1474,speculative_loop,exception,,PaymentRecovery6159Error,PaymentRecovery6159Error|PaymentRecovery7409Error,0,
1475,stale_then_confirmed,test_name,test_payment_recovery_4883,test_payment_recovery_4883,test_payment_recovery_4883|test_payment_recovery_1546,1,1
1476,ambiguous_competitors,file_path,,services/payment/recovery_1562.py,services/payment/recovery_1562.py|services/payment/recovery_5600.py,0,
1477,diagnostic_fork,class_name,PaymentRecoveryNode7735,PaymentRecoveryNode7735,PaymentRecoveryNode7735,1,1
1478,speculative_loop,function_name,,recover_payment_state_5645,recover_payment_state_5645|recover_payment_state_6362,0,
1479,three_tool_chain,config_key,PAYMENT_RECOVERY_6096,PAYMENT_RECOVERY_6096,PAYMENT_RECOVERY_6096,1,1
1480,late_single_cause,exception,PaymentRecovery7648Error,PaymentRecovery7648Error,PaymentRecovery7648Error|PaymentRecovery4671Error,1,1
1481,mixed_evidence,function_name,recover_payment_state_3889,recover_payment_state_3889,recover_payment_state_3889|recover_payment_state_3563,1,1
1482,late_single_cause,exception,PaymentRecovery8261Error,PaymentRecovery8261Error,PaymentRecovery8261Error|PaymentRecovery3166Error,1,1
1483,bridge_with_noise,function_name,recover_payment_state_2725,recover_payment_state_2725,recover_payment_state_2725|recover_payment_state_5729,1,1
1484,competing_bridges,function_name,recover_payment_state_8535,recover_payment_state_8535,recover_payment_state_8535|recover_payment_state_7029,1,1
1485,speculative_loop,file_path,,services/payment/recovery_7173.py,services/payment/recovery_7173.py|services/payment/recovery_9157.py,0,
1486,diagnostic_fork,class_name,PaymentRecoveryNode5864,PaymentRecoveryNode5864,PaymentRecoveryNode5864,1,1
1487,late_single_cause,exception,PaymentRecovery2345Error,PaymentRecovery2345Error,PaymentRecovery2345Error|PaymentRecovery0704Error,1,1
1488,speculative_loop,config_key,,PAYMENT_RECOVERY_2207,PAYMENT_RECOVERY_2207|PAYMENT_RECOVERY_5478,0,
1489,late_single_cause,exception,PaymentRecovery3210Error,PaymentRecovery3210Error,PaymentRecovery3210Error|PaymentRecovery8557Error,1,1
1490,ambiguous_competitors,config_key,,PAYMENT_RECOVERY_7362,PAYMENT_RECOVERY_7362|PAYMENT_RECOVERY_8709,0,
1491,stale_then_confirmed,config_key,PAYMENT_RECOVERY_8518,PAYMENT_RECOVERY_8518,PAYMENT_RECOVERY_8518|PAYMENT_RECOVERY_4986,1,1
1492,two_hop_join,class_name,PaymentRecoveryNode4156,PaymentRecoveryNode4156,PaymentRecoveryNode4156,1,1
1493,two_hop_join,exception,PaymentRecovery7334Error,PaymentRecovery7334Error,PaymentRecovery7334Error,1,1
1494,bridge_with_noise,file_path,services/payment/recovery_4549.py,services/payment/recovery_4549.py,services/payment/recovery_4549.py|services/payment/recovery_9421.py,1,1
1495,stale_then_confirmed,exception,PaymentRecovery4802Error,PaymentRecovery4802Error,PaymentRecovery4802Error|PaymentRecovery1568Error,1,1
1496,ambiguous_competitors,exception,,PaymentRecovery3507Error,PaymentRecovery3507Error|PaymentRecovery6432Error,0,
1497,bridge_with_noise,request_id,req-2338,req-2338,req-2338|req-1855,1,1
1498,late_single_cause,config_key,PAYMENT_RECOVERY_3970,PAYMENT_RECOVERY_3970,PAYMENT_RECOVERY_3970|PAYMENT_RECOVERY_5179,1,1
1499,late_single_cause,file_path,services/payment/recovery_2995.py,services/payment/recovery_2995.py,services/payment/recovery_2995.py|services/payment/recovery_5708.py,1,1
1500,isolated_observations,file_path,,,,1,
1501,diagnostic_fork,test_name,test_payment_recovery_7576,test_payment_recovery_7576,test_payment_recovery_7576,1,1
1502,three_tool_chain,test_name,test_payment_recovery_5684,test_payment_recovery_5684,test_payment_recovery_5684,1,1
1503,two_hop_join,request_id,req-2797,req-2797,req-2797,1,1
1504,ambiguous_competitors,class_name,,PaymentRecoveryNode7894,PaymentRecoveryNode7894|PaymentRecoveryNode8108,0,
1505,three_tool_chain,file_path,services/payment/recovery_2552.py,services/payment/recovery_2552.py,services/payment/recovery_2552.py,1,1
1506,competing_bridges,request_id,req-2209,req-2209,req-2209|req-3428,1,1
1507,three_tool_chain,file_path,services/payment/recovery_5673.py,services/payment/recovery_5673.py,services/payment/recovery_5673.py,1,1
1508,stale_then_confirmed,function_name,recover_payment_state_6822,recover_payment_state_6822,recover_payment_state_6822|recover_payment_state_7685,1,1
1509,two_hop_join,config_key,PAYMENT_RECOVERY_7971,PAYMENT_RECOVERY_7971,PAYMENT_RECOVERY_7971,1,1
1510,competing_bridges,config_key,PAYMENT_RECOVERY_1404,PAYMENT_RECOVERY_1404,PAYMENT_RECOVERY_1404|PAYMENT_RECOVERY_3099,1,1
1511,three_tool_chain,test_name,test_payment_recovery_4185,test_payment_recovery_4185,test_payment_recovery_4185,1,1
1512,three_tool_chain,file_path,services/payment/recovery_0714.py,services/payment/recovery_0714.py,services/payment/recovery_0714.py,1,1
1513,bridge_with_noise,request_id,req-7974,req-7974,req-7974|req-3031,1,1
1514,isolated_observations,test_name,,,,1,
1515,speculative_loop,class_name,,PaymentRecoveryNode0585,PaymentRecoveryNode0585|PaymentRecoveryNode5580,0,
1516,mixed_evidence,class_name,PaymentRecoveryNode0510,PaymentRecoveryNode0510,PaymentRecoveryNode0510|PaymentRecoveryNode1865,1,1
1517,late_single_cause,config_key,PAYMENT_RECOVERY_5723,PAYMENT_RECOVERY_5723,PAYMENT_RECOVERY_5723|PAYMENT_RECOVERY_3792,1,1
1518,ambiguous_competitors,class_name,,PaymentRecoveryNode1599,PaymentRecoveryNode1599|PaymentRecoveryNode7700,0,
1519,competing_bridges,file_path,services/payment/recovery_5518.py,services/payment/recovery_5518.py,services/payment/recovery_5518.py|services/payment/recovery_9298.py,1,1
1520,isolated_observations,test_name,,,,1,
1521,ambiguous_competitors,test_name,,test_payment_recovery_5347,test_payment_recovery_5347|test_payment_recovery_9770,0,
1522,two_hop_join,request_id,req-9045,req-9045,req-9045,1,1
1523,speculative_loop,config_key,,PAYMENT_RECOVERY_3234,PAYMENT_RECOVERY_3234|PAYMENT_RECOVERY_5994,0,
1524,ambiguous_competitors,exception,,PaymentRecovery5245Error,PaymentRecovery5245Error|PaymentRecovery7250Error,0,
1525,diagnostic_fork,test_name,test_payment_recovery_1479,test_payment_recovery_1479,test_payment_recovery_1479,1,1
1526,speculative_loop,request_id,,req-4030,req-4030|req-9062,0,
1527,late_single_cause,function_name,recover_payment_state_4771,recover_payment_state_4771,recover_payment_state_4771|recover_payment_state_9233,1,1
1528,three_tool_chain,request_id,req-3066,req-3066,req-3066,1,1
1529,isolated_observations,test_name,,,,1,
1530,bridge_with_noise,class_name,PaymentRecoveryNode6713,PaymentRecoveryNode6713,PaymentRecoveryNode6713|PaymentRecoveryNode7200,1,1
1531,isolated_observations,request_id,,,,1,
1532,mixed_evidence,test_name,test_payment_recovery_4286,test_payment_recovery_4286,test_payment_recovery_4286|test_payment_recovery_4438,1,1
1533,three_tool_chain,exception,PaymentRecovery9157Error,PaymentRecovery9157Error,PaymentRecovery9157Error,1,1
1534,three_tool_chain,config_key,PAYMENT_RECOVERY_6149,PAYMENT_RECOVERY_6149,PAYMENT_RECOVERY_6149,1,1
1535,stale_then_confirmed,request_id,req-5707,req-5707,req-5707|req-8350,1,1
1536,isolated_observations,class_name,,,,1,
1537,bridge_with_noise,exception,PaymentRecovery8833Error,PaymentRecovery8833Error,PaymentRecovery8833Error|PaymentRecovery5667Error,1,1
1538,three_tool_chain,class_name,PaymentRecoveryNode9344,PaymentRecoveryNode9344,PaymentRecoveryNode9344,1,1
1539,diagnostic_fork,class_name,PaymentRecoveryNode2046,PaymentRecoveryNode2046,PaymentRecoveryNode2046,1,1
